date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:10	51896/51896	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Sep%202024%2017:21:22%20GMT	https://decorenterprise.com/wp-content/uploads/2024/09/interior-falseceiling.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/09/interior-falseceiling.webp	(from https://decorenterprise.com/)
23:47:11	74074/74074	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:10%20GMT	https://decorenterprise.com/about-us/	C:/My%20Web%20Sites/last/decorenterprise.com/about-us/index.html	(from https://decorenterprise.com/)
23:47:11	78617/78617	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:10%20GMT	https://decorenterprise.com/services/	C:/My%20Web%20Sites/last/decorenterprise.com/services/index.html	(from https://decorenterprise.com/)
23:47:12	80644/80644	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Sep%202024%2016:53:30%20GMT	https://decorenterprise.com/wp-content/uploads/2024/09/living-room.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/09/living-room.webp	(from https://decorenterprise.com/)
23:47:13	70965/70965	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:11%20GMT	https://decorenterprise.com/plaster-of-paris-wall-punning/	C:/My%20Web%20Sites/last/decorenterprise.com/plaster-of-paris-wall-punning/index.html	(from https://decorenterprise.com/)
23:47:13	85545/85545	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:12%20GMT	https://decorenterprise.com/interior-designer-kolkata/	C:/My%20Web%20Sites/last/decorenterprise.com/interior-designer-kolkata/index.html	(from https://decorenterprise.com/)
23:47:15	71731/71731	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:13%20GMT	https://decorenterprise.com/gypsum-false-ceiling-contractors-kolkata/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-false-ceiling-contractors-kolkata/index.html	(from https://decorenterprise.com/)
23:47:16	71752/71752	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:13%20GMT	https://decorenterprise.com/gypsum-cornice-design/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-cornice-design/index.html	(from https://decorenterprise.com/)
23:47:17	55734/55734	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Sep%202024%2016:34:17%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/residential-false-ceiling.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/residential-false-ceiling.webp	(from https://decorenterprise.com/)
23:47:17	71442/71442	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:16%20GMT	https://decorenterprise.com/gypsum-board-partition/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-board-partition/index.html	(from https://decorenterprise.com/)
